state,suburb,postcode,electorate,redistributed,other
VIC,BALLARAT CENTRAL,3350,Ballarat,"", 
VIC,BALLARAT EAST,3350,Ballarat,"", 
VIC,BALLARAT NORTH,3350,Ballarat,"", 
VIC,BLACK HILL,3350,Ballarat,"", 
VIC,BROWN HILL,3350,Ballarat,"", 
VIC,CANADIAN,3350,Ballarat,"", 
VIC,EAST BALLARAT,3350,Ballarat,"",BALLARAT EAST
VIC,EUREKA,3350,Ballarat,"", 
VIC,GOLDEN POINT,3350,Ballarat,"", 
VIC,INVERMAY PARK,3350,Ballarat,"", 
VIC,LAKE WENDOUREE,3350,Ballarat,"", 
VIC,LUCAS,3350,Ballarat,"", 
VIC,MOUNT CLEAR,3350,Ballarat,"", 
VIC,MOUNT HELEN,3350,Ballarat,"", 
VIC,MOUNT PLEASANT,3350,Ballarat,"", 
VIC,NERRINA,3350,Ballarat,"", 
VIC,NEWINGTON,3350,Ballarat,"", 
VIC,NORTH BALLARAT,3350,Ballarat,"",BALLARAT NORTH
VIC,REDAN,3350,Ballarat,"", 
VIC,SOLDIERS HILL,3350,Ballarat,"", 
VIC,BERRINGA,3351,Ballarat,"", 
VIC,BO PEEP,3351,Ballarat,"", 
VIC,BO PEEP,3351,Wannon,"", 
VIC,CAPE CLEAR,3351,Ballarat,"", 
VIC,CARNGHAM,3351,Wannon,"", 
VIC,CHEPSTOWE,3351,Wannon,"", 
VIC,HADDON,3351,Ballarat,"", 
VIC,HILLCREST,3351,Wannon,"", 
VIC,ILLABAROOK,3351,Ballarat,"", 
VIC,LAKE BOLAC,3351,Wannon,"", 
VIC,MININERA,3351,Wannon,"", 
VIC,MOUNT EMU,3351,Wannon,"", 
VIC,NERRIN NERRIN,3351,Wannon,"", 
VIC,NEWTOWN,3351,Ballarat,"", 
VIC,NINTINGBOOL,3351,Ballarat,"", 
VIC,PIGGOREET,3351,Ballarat,"", 
VIC,PITFIELD,3351,Ballarat,"", 
VIC,ROKEWOOD JUNCTION,3351,Ballarat,"", 
VIC,ROSS CREEK,3351,Ballarat,"", 
VIC,SCARSDALE,3351,Ballarat,"", 
VIC,SMYTHES CREEK,3351,Ballarat,"", 
VIC,SMYTHESDALE,3351,Ballarat,"", 
VIC,SMYTHESDALE,3351,Wannon,"", 
VIC,SNAKE VALLEY,3351,Wannon,"", 
VIC,SPRINGDALLAH,3351,Ballarat,"", 
VIC,STAFFORDSHIRE REEF,3351,Ballarat,"", 
VIC,STREATHAM,3351,Wannon,"", 
VIC,WALLINDUC,3351,Ballarat,"", 
VIC,WESTMERE,3351,Wannon,"", 
VIC,ADDINGTON,3352,Ballarat,"", 
VIC,BLOWHARD,3352,Ballarat,"", 
VIC,BOLWARRAH,3352,Ballarat,"", 
VIC,BONSHAW,3352,Ballarat,"", 
VIC,BREWSTER,3352,Wannon,"", 
VIC,BULLAROOK,3352,Ballarat,"", 
VIC,BUNGAREE,3352,Ballarat,"", 
VIC,BUNKERS HILL,3352,Ballarat,"", 
VIC,BURRUMBEET,3352,Ballarat,"", 
VIC,BURRUMBEET,3352,Wannon,"", 
VIC,CAMBRIAN HILL,3352,Ballarat,"", 
VIC,CARDIGAN,3352,Ballarat,"", 
VIC,CARDIGAN VILLAGE,3352,Ballarat,"", 
VIC,CLARENDON,3352,Ballarat,"", 
VIC,CLARETOWN,3352,Ballarat,"", 
VIC,CLARKES HILL,3352,Ballarat,"", 
VIC,CORINDHAP,3352,Ballarat,"", 
VIC,DEREEL,3352,Ballarat,"", 
VIC,DUNNSTOWN,3352,Ballarat,"", 
VIC,DURHAM LEAD,3352,Ballarat,"", 
VIC,ENFIELD,3352,Ballarat,"", 
VIC,ERCILDOUNE,3352,Ballarat,"", 
VIC,ERCILDOUNE,3352,Wannon,"", 
VIC,GARIBALDI,3352,Ballarat,"", 
VIC,GLEN PARK,3352,Ballarat,"", 
VIC,GLENBRAE,3352,Wannon,"", 
VIC,GONG GONG,3352,Ballarat,"", 
VIC,GRENVILLE,3352,Ballarat,"", 
VIC,INVERMAY,3352,Ballarat,"", 
VIC,LAL LAL,3352,Ballarat,"", 
VIC,LAMPLOUGH,3352,Mallee,"", 
VIC,LANGI KAL KAL,3352,Wannon,"", 
VIC,LEARMONTH,3352,Ballarat,"", 
VIC,LEIGH CREEK,3352,Ballarat,"", 
VIC,LEXTON,3352,Wannon,"", 
VIC,MAGPIE,3352,Ballarat,"", 
VIC,MILLBROOK,3352,Ballarat,"", 
VIC,MINERS REST,3352,Ballarat,"", 
VIC,MOLLONGGHIP,3352,Ballarat,"", 
VIC,MOUNT BOLTON,3352,Ballarat,"", 
VIC,MOUNT EGERTON,3352,Ballarat,"", 
VIC,MOUNT MERCER,3352,Ballarat,"", 
VIC,MOUNT ROWAN,3352,Ballarat,"", 
VIC,NAPOLEONS,3352,Ballarat,"", 
VIC,NAVIGATORS,3352,Ballarat,"", 
VIC,POOTILLA,3352,Ballarat,"", 
VIC,SCOTCHMANS LEAD,3352,Ballarat,"", 
VIC,SCOTSBURN,3352,Ballarat,"", 
VIC,SPRINGBANK,3352,Ballarat,"", 
VIC,SULKY,3352,Ballarat,"", 
VIC,WALLACE,3352,Ballarat,"", 
VIC,WARRENHEIP,3352,Ballarat,"", 
VIC,WATTLE FLAT,3352,Ballarat,"", 
VIC,WAUBRA,3352,Ballarat,"", 
VIC,WAUBRA,3352,Wannon,"", 
VIC,WEATHERBOARD,3352,Ballarat,"", 
VIC,WERNETH,3352,Ballarat,"", 
VIC,WERNETH,3352,Wannon,"", 
VIC,WINDERMERE,3352,Ballarat,"", 
VIC,YENDON,3352,Ballarat,"", 
VIC,LAKE GARDENS,3355,Ballarat,"", 
VIC,MITCHELL PARK,3355,Ballarat,"", 
VIC,WENDOUREE,3355,Ballarat,"", 
VIC,DELACOMBE,3356,Ballarat,"", 
VIC,SEBASTOPOL,3356,Ballarat,"", 
VIC,BUNINYONG,3357,Ballarat,"", 
VIC,WINTER VALLEY,3358,Ballarat,"", 
VIC,HAPPY VALLEY,3360,Ballarat,"", 
VIC,LINTON,3360,Ballarat,"", 
VIC,LINTON,3360,Wannon,"", 
VIC,MANNIBADAR,3360,Ballarat,"", 
VIC,PITTONG,3360,Ballarat,"", 
VIC,PITTONG,3360,Wannon,"", 
VIC,WILLOWVALE,3360,Ballarat,"", 
VIC,BRADVALE,3361,Wannon,"", 
VIC,CARRANBALLAC,3361,Wannon,"", 
VIC,SKIPTON,3361,Wannon,"", 
VIC,CRESWICK,3363,Ballarat,"", 
VIC,CRESWICK NORTH,3363,Ballarat,"", 
VIC,DEAN,3363,Ballarat,"", 
VIC,GLENDARUEL,3363,Ballarat,"", 
VIC,LANGDONS HILL,3363,Ballarat,"", 
VIC,MOUNT BECKWORTH,3363,Ballarat,"", 
VIC,TOURELLO,3363,Ballarat,"", 
VIC,ALLENDALE,3364,Ballarat,"", 
VIC,ASCOT,3364,Ballarat,"", 
VIC,BALD HILLS,3364,Ballarat,"", 
VIC,BARKSTEAD,3364,Ballarat,"", 
VIC,BLAMPIED,3364,Ballarat,"", 
VIC,BROOMFIELD,3364,Ballarat,"", 
VIC,CABBAGE TREE,3364,Ballarat,"", 
VIC,CAMPBELLTOWN,3364,Ballarat,"", 
VIC,CAMPBELLTOWN,3364,Bendigo,"", 
VIC,CAMPBELLTOWN,3364,Mallee,"", 
VIC,COGHILLS CREEK,3364,Ballarat,"", 
VIC,GLENDONALD,3364,Ballarat,"", 
VIC,JOYCES CREEK,3364,Bendigo,"", 
VIC,JOYCES CREEK,3364,Mallee,"", 
VIC,KINGSTON,3364,Ballarat,"", 
VIC,KOOROOCHEANG,3364,Ballarat,"", 
VIC,LAWRENCE,3364,Ballarat,"", 
VIC,MOUNT PROSPECT,3364,Ballarat,"", 
VIC,NEWLYN,3364,Ballarat,"", 
VIC,NEWLYN NORTH,3364,Ballarat,"", 
VIC,ROCKLYN,3364,Ballarat,"", 
VIC,SMEATON,3364,Ballarat,"", 
VIC,SMOKEYTOWN,3364,Ballarat,"", 
VIC,SPRINGMOUNT,3364,Ballarat,"", 
VIC,STRATHLEA,3364,Bendigo,"", 
VIC,STRATHLEA,3364,Mallee,"", 
VIC,WERONA,3364,Ballarat,"", 
VIC,WERONA,3364,Bendigo,"", 
VIC,CLUNES,3370,Ballarat,"", 
VIC,GLENGOWER,3370,Ballarat,"", 
VIC,GLENGOWER,3370,Mallee,"", 
VIC,MOUNT CAMERON,3370,Mallee,"", 
VIC,ULLINA,3370,Ballarat,"", 
VIC,AMHERST,3371,Mallee,"", 
VIC,BURNBANK,3371,Wannon,"", 
VIC,CARALULUP,3371,Mallee,"", 
VIC,DUNACH,3371,Ballarat,"", 
VIC,DUNACH,3371,Mallee,"", 
VIC,EVANSFORD,3371,Ballarat,"", 
VIC,EVANSFORD,3371,Wannon,"", 
VIC,LILLICUR,3371,Mallee,"", 
VIC,MOUNT GLASGOW,3371,Mallee,"", 
VIC,RED LION,3371,Mallee,"", 
VIC,STONY CREEK,3371,Mallee,"", 
VIC,TALBOT,3371,Mallee,"", 
VIC,BEAUFORT,3373,Wannon,"", 
VIC,CHUTE,3373,Wannon,"", 
VIC,CROSS ROADS,3373,Wannon,"", 
VIC,LAKE GOLDSMITH,3373,Wannon,"", 
VIC,LAKE WONGAN,3373,Wannon,"", 
VIC,MAIN LEAD,3373,Wannon,"", 
VIC,MENA PARK,3373,Wannon,"", 
VIC,NERRING,3373,Wannon,"", 
VIC,RAGLAN,3373,Wannon,"", 
VIC,SHIRLEY,3373,Wannon,"",RAGLAN
VIC,STOCKYARD HILL,3373,Wannon,"", 
VIC,STONELEIGH,3373,Wannon,"", 
VIC,TRAWALLA,3373,Wannon,"", 
VIC,WATERLOO,3373,Wannon,"", 
VIC,GREAT WESTERN,3374,Mallee,"", 
VIC,GREAT WESTERN,3374,Wannon,"", 
VIC,BALLYROGAN,3375,Wannon,"", 
VIC,BAYINDEEN,3375,Wannon,"", 
VIC,BUANGOR,3375,Wannon,"", 
VIC,MIDDLE CREEK,3375,Wannon,"", 
VIC,ARARAT,3377,Wannon,"", 
VIC,ARMSTRONG,3377,Wannon,"", 
VIC,BEN NEVIS,3377,Wannon,"",EVERSLEY
VIC,BULGANA,3377,Mallee,"", 
VIC,CATHCART,3377,Wannon,"", 
VIC,CROWLANDS,3377,Mallee,"", 
VIC,CROWLANDS,3377,Wannon,"", 
VIC,DENICULL CREEK,3377,Wannon,"", 
VIC,DOBIE,3377,Wannon,"", 
VIC,DUNNEWORTHY,3377,Mallee,"", 
VIC,DUNNEWORTHY,3377,Wannon,"", 
VIC,EVERSLEY,3377,Wannon,"", 
VIC,LANGI LOGAN,3377,Wannon,"", 
VIC,MAROONA,3377,Wannon,"", 
VIC,MOUNT COLE,3377,Wannon,"", 
VIC,MOUNT COLE CREEK,3377,Wannon,"", 
VIC,MOYSTON,3377,Wannon,"", 
VIC,NORVAL,3377,Wannon,"", 
VIC,RHYMNEY,3377,Wannon,"", 
VIC,RHYMNEY REEF,3377,Wannon,"",RHYMNEY
VIC,ROCKY POINT,3377,Wannon,"", 
VIC,ROSSBRIDGE,3377,Wannon,"", 
VIC,SHAYS FLAT,3377,Mallee,"", 
VIC,WARRAK,3377,Wannon,"", 
VIC,TATYOON,3378,Wannon,"", 
VIC,TATYOON EAST,3378,Wannon,"",TATYOON
VIC,YALLA-Y-POORA,3378,Wannon,"", 
VIC,BERRAMBOOL,3379,Wannon,"",WICKLIFFE
VIC,BORNES HILL,3379,Wannon,"", 
VIC,CHATSWORTH,3379,Wannon,"", 
VIC,MAFEKING,3379,Wannon,"", 
VIC,STAVELY,3379,Wannon,"", 
VIC,WATGANIA,3379,Wannon,"",MAFEKING
VIC,WICKLIFFE,3379,Wannon,"", 
VIC,WICKLIFFE NORTH,3379,Wannon,"",WICKLIFFE
VIC,WILLAURA,3379,Wannon,"", 
VIC,WILLAURA NORTH,3379,Wannon,"", 
VIC,STAWELL,3380,Mallee,"", 
VIC,BELLELLEN,3381,Mallee,"", 
VIC,BLACK RANGE,3381,Mallee,"", 
VIC,BLACK RANGE,3381,Wannon,"", 
VIC,FYANS CREEK,3381,Mallee,"", 
VIC,GOLTON SOUTH,3381,Mallee,"",DADSWELLS BRIDGE
VIC,HALLS GAP,3381,Mallee,"", 
VIC,ILLAWARRA,3381,Mallee,"", 
VIC,LAKE FYANS,3381,Mallee,"", 
VIC,LAKE LONSDALE,3381,Mallee,"", 
VIC,MOKEPILLY,3381,Mallee,"", 
VIC,MORRL MORRL,3381,Mallee,"", 
VIC,MOUNT DRYDEN,3381,Mallee,"", 
VIC,POMONAL,3381,Mallee,"", 
VIC,POMONAL,3381,Wannon,"", 
VIC,BARKLY,3384,Mallee,"", 
VIC,CONCONGELLA,3384,Mallee,"", 
VIC,FRENCHMANS,3384,Mallee,"", 
VIC,JOEL JOEL,3384,Mallee,"", 
VIC,JOEL SOUTH,3384,Mallee,"", 
VIC,LANDSBOROUGH,3384,Mallee,"", 
VIC,LANDSBOROUGH WEST,3384,Mallee,"", 
VIC,NAVARRE,3384,Mallee,"", 
VIC,TULKARA,3384,Mallee,"", 
VIC,WATTLE CREEK,3384,Mallee,"", 
VIC,DADSWELLS BRIDGE,3385,Mallee,"", 
VIC,DEEP LEAD,3385,Mallee,"", 
VIC,GLENORCHY,3385,Mallee,"", 
VIC,LEDCOURT,3385,Mallee,"", 
VIC,LUBECK,3385,Mallee,"", 
VIC,RIACHELLA,3385,Mallee,"", 
VIC,ROSES GAP,3385,Mallee,"", 
VIC,WAL WAL,3385,Mallee,"", 
VIC,BOLANGUM,3387,Mallee,"", 
VIC,CALLAWADDA,3387,Mallee,"", 
VIC,CAMPBELLS BRIDGE,3387,Mallee,"", 
VIC,GERMANIA,3387,Mallee,"", 
VIC,GREENS CREEK,3387,Mallee,"", 
VIC,KANYA,3387,Mallee,"", 
VIC,MARNOO,3387,Mallee,"", 
VIC,MARNOO WEST,3387,Mallee,"", 
VIC,WALLALOO,3387,Mallee,"", 
VIC,WALLALOO EAST,3387,Mallee,"", 
VIC,BANYENA,3388,Mallee,"", 
VIC,RUPANYUP,3388,Mallee,"", 
VIC,KEWELL,3390,Mallee,"", 
VIC,MURTOA,3390,Mallee,"", 
VIC,BRIM,3391,Mallee,"", 
VIC,BOOLITE,3392,Mallee,"", 
VIC,MINYIP,3392,Mallee,"", 
VIC,SHEEP HILLS,3392,Mallee,"", 
VIC,AUBREY,3393,Mallee,"", 
VIC,BANGERANG,3393,Mallee,"", 
VIC,CANNUM,3393,Mallee,"", 
VIC,CRYMELON,3393,Mallee,"", 
VIC,KELLALAC,3393,Mallee,"", 
VIC,LAH,3393,Mallee,"", 
VIC,WARRACKNABEAL,3393,Mallee,"", 
VIC,WILKUR,3393,Mallee,"", 
VIC,WILLENABRINA,3393,Mallee,"", 
VIC,BEULAH,3395,Mallee,"", 
VIC,KENMARE,3395,Mallee,"", 
VIC,REEDY DAM,3395,Mallee,"", 
VIC,ROSEBERY,3395,Mallee,"", 
VIC,HOPETOUN,3396,Mallee,"", 
VIC,HORSHAM,3400,Mallee,"", 
VIC,BLACKHEATH,3401,Mallee,"", 
VIC,BRIMPAEN,3401,Mallee,"", 
VIC,BUNGALALLY,3401,Mallee,"", 
VIC,CHERRYPOOL,3401,Wannon,"", 
VIC,DOOEN,3401,Mallee,"", 
VIC,DRUNG,3401,Mallee,"", 
VIC,GYMBOWEN,3401,Mallee,"", 
VIC,HAVEN,3401,Mallee,"", 
VIC,JUNG,3401,Mallee,"", 
VIC,KALKEE,3401,Mallee,"", 
VIC,KANAGULK,3401,Mallee,"", 
VIC,KARNAK,3401,Mallee,"", 
VIC,LAHARUM,3401,Mallee,"", 
VIC,LONGERENONG,3401,Mallee,"", 
VIC,LOWER NORTON,3401,Mallee,"", 
VIC,MCKENZIE CREEK,3401,Mallee,"", 
VIC,MOCKINYA,3401,Mallee,"", 
VIC,MURRA WARRA,3401,Mallee,"", 
VIC,NURCOUNG,3401,Mallee,"", 
VIC,NURRABIEL,3401,Mallee,"", 
VIC,PIMPINIO,3401,Mallee,"", 
VIC,QUANTONG,3401,Mallee,"", 
VIC,RIVERSIDE,3401,Mallee,"", 
VIC,ROCKLANDS,3401,Wannon,"", 
VIC,ST HELENS PLAINS,3401,Mallee,"", 
VIC,TELANGATUK EAST,3401,Mallee,"", 
VIC,TOOLONDO,3401,Mallee,"", 
VIC,VECTIS,3401,Mallee,"", 
VIC,WAIL,3401,Mallee,"", 
VIC,WALLUP,3401,Mallee,"", 
VIC,WARTOOK,3401,Mallee,"", 
VIC,WONWONDAH,3401,Mallee,"", 
VIC,ZUMSTEINS,3401,Mallee,"", 
VIC,BALMORAL,3407,Wannon,"", 
VIC,ENGLEFIELD,3407,Wannon,"", 
VIC,GATUM,3407,Wannon,"", 
VIC,PIGEON PONDS,3407,Wannon,"", 
VIC,VASEY,3407,Wannon,"", 
VIC,ARAPILES,3409,Mallee,"", 
VIC,CLEAR LAKE,3409,Mallee,"", 
VIC,DOUGLAS,3409,Mallee,"", 
VIC,DUCHEMBEGARRA,3409,Mallee,"", 
VIC,GRASS FLAT,3409,Mallee,"", 
VIC,JILPANGER,3409,Mallee,"", 
VIC,MIGA LAKE,3409,Mallee,"", 
VIC,MITRE,3409,Mallee,"", 
VIC,NATIMUK,3409,Mallee,"", 
VIC,NORADJUHA,3409,Mallee,"", 
VIC,TOOAN,3409,Mallee,"", 
VIC,WOMBELANO,3409,Mallee,"", 
VIC,GOROKE,3412,Mallee,"", 
VIC,MINIMAY,3413,Mallee,"", 
VIC,NEUARPURR,3413,Mallee,"", 
VIC,OZENKADNOOK,3413,Mallee,"", 
VIC,PERONNE,3413,Mallee,"", 
VIC,ANTWERP,3414,Mallee,"", 
VIC,DIMBOOLA,3414,Mallee,"", 
VIC,TARRANYURK,3414,Mallee,"", 
VIC,MIRAM,3415,Mallee,"", 
VIC,BROUGHTON,3418,Mallee,"", 
VIC,GERANG GERUNG,3418,Mallee,"", 
VIC,GLENLEE,3418,Mallee,"", 
VIC,KIATA,3418,Mallee,"", 
VIC,LAWLOIT,3418,Mallee,"", 
VIC,LITTLE DESERT,3418,Mallee,"", 
VIC,LORQUON,3418,Mallee,"", 
VIC,NETHERBY,3418,Mallee,"", 
VIC,NHILL,3418,Mallee,"", 
VIC,YANAC,3418,Mallee,"", 
VIC,KANIVA,3419,Mallee,"", 
VIC,LEMON SPRINGS,3419,Mallee,"",KANIVA
VIC,SANDSMERE,3419,Mallee,"",KANIVA
VIC,LILLIMUR,3420,Mallee,"", 
VIC,SERVICETON,3420,Mallee,"", 
VIC,TELOPEA DOWNS,3420,Mallee,"", 
VIC,JEPARIT,3423,Mallee,"", 
VIC,ALBACUTYA,3424,Mallee,"", 
VIC,RAINBOW,3424,Mallee,"", 
VIC,YAAPEET,3424,Mallee,"", 
VIC,DIGGERS REST,3427,Hawke,"", 
VIC,BULLA,3428,Hawke,"", 
VIC,SUNBURY,3429,Hawke,"", 
VIC,WILDWOOD,3429,Hawke,"", 
VIC,CLARKEFIELD,3430,Hawke,"", 
VIC,CLARKEFIELD,3430,McEwen,"", 
VIC,RIDDELLS CREEK,3431,McEwen,"", 
VIC,BOLINDA,3432,McEwen,"", 
VIC,MONEGEETTA,3433,McEwen,"", 
VIC,CHEROKEE,3434,McEwen,"", 
VIC,KERRIE,3434,McEwen,"", 
VIC,ROMSEY,3434,McEwen,"", 
VIC,SPRINGFIELD,3434,McEwen,"", 
VIC,BENLOCH,3435,Bendigo,"", 
VIC,GOLDIE,3435,McEwen,"", 
VIC,LANCEFIELD,3435,McEwen,"", 
VIC,NULLA VALE,3435,Nicholls,"", 
VIC,BULLENGAROOK,3437,McEwen,"", 
VIC,GISBORNE,3437,McEwen,"", 
VIC,GISBORNE SOUTH,3437,McEwen,"", 
VIC,NEW GISBORNE,3438,McEwen,"", 
VIC,MACEDON,3440,McEwen,"", 
VIC,MOUNT MACEDON,3441,McEwen,"", 
VIC,ASHBOURNE,3442,Bendigo,"", 
VIC,ASHBOURNE,3442,McEwen,"", 
VIC,CADELLO,3442,Bendigo,"", 
VIC,CADELLO,3442,McEwen,"", 
VIC,CARLSRUHE,3442,Bendigo,"", 
VIC,CARLSRUHE,3442,McEwen,"", 
VIC,COBAW,3442,McEwen,"", 
VIC,HESKET,3442,McEwen,"", 
VIC,NEWHAM,3442,McEwen,"", 
VIC,ROCHFORD,3442,McEwen,"", 
VIC,WOODEND,3442,Bendigo,"", 
VIC,WOODEND,3442,McEwen,"", 
VIC,WOODEND NORTH,3442,McEwen,"", 
VIC,BARFOLD,3444,Bendigo,"", 
VIC,BAYNTON,3444,Bendigo,"", 
VIC,BAYNTON EAST,3444,Bendigo,"", 
VIC,EDGECOMBE,3444,Bendigo,"", 
VIC,GLENHOPE,3444,Bendigo,"", 
VIC,GREENHILL,3444,Bendigo,"", 
VIC,KYNETON,3444,Bendigo,"", 
VIC,KYNETON SOUTH,3444,Bendigo,"", 
VIC,LANGLEY,3444,Bendigo,"", 
VIC,LAURISTON,3444,Bendigo,"", 
VIC,LYAL,3444,Bendigo,"", 
VIC,METCALFE EAST,3444,Bendigo,"", 
VIC,MIA MIA,3444,Bendigo,"", 
VIC,PASTORIA,3444,Bendigo,"", 
VIC,PASTORIA EAST,3444,Bendigo,"", 
VIC,PIPERS CREEK,3444,Bendigo,"", 
VIC,REDESDALE,3444,Bendigo,"", 
VIC,SIDONIA,3444,Bendigo,"", 
VIC,SPRING HILL,3444,Ballarat,"", 
VIC,SPRING HILL,3444,Bendigo,"", 
VIC,TYLDEN,3444,Ballarat,"", 
VIC,TYLDEN,3444,Bendigo,"", 
VIC,TYLDEN SOUTH,3444,Ballarat,"", 
VIC,DRUMMOND NORTH,3446,Ballarat,"", 
VIC,MALMSBURY,3446,Ballarat,"", 
VIC,MALMSBURY,3446,Bendigo,"", 
VIC,TARADALE,3447,Ballarat,"", 
VIC,TARADALE,3447,Bendigo,"", 
VIC,ELPHINSTONE,3448,Bendigo,"", 
VIC,METCALFE,3448,Bendigo,"", 
VIC,SUTTON GRANGE,3448,Bendigo,"", 
VIC,CASTLEMAINE,3450,Bendigo,"", 
VIC,MOONLIGHT FLAT,3450,Bendigo,"", 
VIC,BARKERS CREEK,3451,Bendigo,"", 
VIC,CAMPBELLS CREEK,3451,Bendigo,"", 
VIC,CHEWTON,3451,Bendigo,"", 
VIC,CHEWTON BUSHLANDS,3451,Bendigo,"", 
VIC,FARADAY,3451,Bendigo,"", 
VIC,FRYERSTOWN,3451,Bendigo,"", 
VIC,GLENLUCE,3451,Bendigo,"", 
VIC,GOLDEN POINT,3451,Bendigo,"", 
VIC,GOWER,3451,Bendigo,"", 
VIC,GUILDFORD,3451,Ballarat,"", 
VIC,GUILDFORD,3451,Bendigo,"", 
VIC,IRISHTOWN,3451,Bendigo,"", 
VIC,MCKENZIE HILL,3451,Bendigo,"", 
VIC,MUCKLEFORD,3451,Bendigo,"", 
VIC,TARILTA,3451,Ballarat,"", 
VIC,TARILTA,3451,Bendigo,"", 
VIC,VAUGHAN,3451,Bendigo,"", 
VIC,YAPEEN,3451,Bendigo,"", 
VIC,HARCOURT,3453,Bendigo,"", 
VIC,HARCOURT NORTH,3453,Bendigo,"", 
VIC,RAVENSWOOD,3453,Bendigo,"", 
VIC,RAVENSWOOD SOUTH,3453,Bendigo,"", 
VIC,BARRYS REEF,3458,Hawke,"", 
VIC,BLACKWOOD,3458,Hawke,"", 
VIC,BLACKWOOD NORTH,3458,Ballarat,"",NORTH BLACKWOOD
VIC,FERN HILL,3458,Ballarat,"", 
VIC,FERN HILL,3458,Bendigo,"", 
VIC,FERN HILL,3458,McEwen,"", 
VIC,LERDERDERG,3458,Hawke,"", 
VIC,LITTLE HAMPTON,3458,Ballarat,"", 
VIC,NEWBURY,3458,Ballarat,"", 
VIC,NORTH BLACKWOOD,3458,Ballarat,"", 
VIC,TRENTHAM,3458,Ballarat,"", 
VIC,TRENTHAM EAST,3458,Ballarat,"", 
VIC,TRENTHAM EAST,3458,McEwen,"", 
VIC,BASALT,3460,Ballarat,"", 
VIC,DAYLESFORD,3460,Ballarat,"", 
VIC,BULLARTO,3461,Ballarat,"", 
VIC,BULLARTO SOUTH,3461,Ballarat,"", 
VIC,CLYDESDALE,3461,Ballarat,"", 
VIC,COOMOORA,3461,Ballarat,"", 
VIC,DENVER,3461,Ballarat,"", 
VIC,DRUMMOND,3461,Ballarat,"", 
VIC,DRUMMOND,3461,Bendigo,"", 
VIC,DRUMMOND NORTH,3461,Bendigo,"", 
VIC,DRY DIGGINGS,3461,Ballarat,"", 
VIC,EGANSTOWN,3461,Ballarat,"", 
VIC,ELEVATED PLAINS,3461,Ballarat,"", 
VIC,FRANKLINFORD,3461,Ballarat,"", 
VIC,FRANKLINFORD,3461,Bendigo,"", 
VIC,GLENLYON,3461,Ballarat,"", 
VIC,HEPBURN,3461,Ballarat,"", 
VIC,HEPBURN SPRINGS,3461,Ballarat,"", 
VIC,KORWEINGUBOORA,3461,Ballarat,"", 
VIC,LEONARDS HILL,3461,Ballarat,"", 
VIC,LYONVILLE,3461,Ballarat,"", 
VIC,MOUNT FRANKLIN,3461,Ballarat,"", 
VIC,MUSK,3461,Ballarat,"", 
VIC,MUSK VALE,3461,Ballarat,"", 
VIC,PORCUPINE RIDGE,3461,Ballarat,"", 
VIC,SAILORS FALLS,3461,Ballarat,"", 
VIC,SAILORS HILL,3461,Ballarat,"", 
VIC,SHEPHERDS FLAT,3461,Ballarat,"", 
VIC,SPARGO CREEK,3461,Ballarat,"", 
VIC,STRANGWAYS,3461,Ballarat,"", 
VIC,STRANGWAYS,3461,Bendigo,"", 
VIC,WHEATSHEAF,3461,Ballarat,"", 
VIC,YANDOIT,3461,Ballarat,"", 
VIC,YANDOIT HILLS,3461,Bendigo,"", 
VIC,GREEN GULLY,3462,Bendigo,"", 
VIC,MUCKLEFORD,3462,Bendigo,"", 
VIC,MUCKLEFORD SOUTH,3462,Bendigo,"", 
VIC,NEWSTEAD,3462,Bendigo,"", 
VIC,SANDON,3462,Bendigo,"", 
VIC,WELSHMANS REEF,3462,Bendigo,"", 
VIC,BARINGHUP,3463,Bendigo,"", 
VIC,BARINGHUP WEST,3463,Bendigo,"", 
VIC,BRADFORD,3463,Bendigo,"", 
VIC,EASTVILLE,3463,Bendigo,"", 
VIC,EASTVILLE,3463,Mallee,"", 
VIC,GOWER,3463,Bendigo,"", 
VIC,LAANECOORIE,3463,Mallee,"", 
VIC,MALDON,3463,Bendigo,"", 
VIC,MUCKLEFORD,3463,Bendigo,"", 
VIC,NEEREMAN,3463,Bendigo,"", 
VIC,NUGGETTY,3463,Bendigo,"", 
VIC,TARRENGOWER,3463,Bendigo,"", 
VIC,WALMER,3463,Bendigo,"", 
VIC,WOODSTOCK WEST,3463,Mallee,"", 
VIC,CARISBROOK,3464,Bendigo,"", 
VIC,CARISBROOK,3464,Mallee,"", 
VIC,ADELAIDE LEAD,3465,Mallee,"", 
VIC,ALMA,3465,Mallee,"", 
VIC,BOWENVALE,3465,Mallee,"", 
VIC,BUNG BONG,3465,Mallee,"", 
VIC,COTSWOLD,3465,Mallee,"", 
VIC,CRAIGIE,3465,Mallee,"", 
VIC,DAISY HILL,3465,Mallee,"", 
VIC,FLAGSTAFF,3465,Mallee,"", 
VIC,GOLDEN POINT,3465,Mallee,"", 
VIC,HAVELOCK,3465,Mallee,"", 
VIC,HOMEBUSH,3465,Mallee,"", 
VIC,MAJORCA,3465,Mallee,"", 
VIC,MARYBOROUGH,3465,Mallee,"", 
VIC,MOOLORT,3465,Mallee,"", 
VIC,MOONLIGHT FLAT,3465,Mallee,"", 
VIC,NATTE YALLOCK,3465,Mallee,"", 
VIC,RATHSCAR,3465,Mallee,"", 
